index,label,sentence,POS,FGPOS,w_index,split,label_bin,is_verb,target_idx,tokens,target_word,lemma,sent_len,lemma_freq_in_sample
fpb-fragment01 1100,1,"Why not give sex a rest for a bit , and pay a bit of attention to yourself ?",VERB,VB,5,train,1,True,5,"['Why', 'not', 'give', 'sex', 'a', 'rest', 'for', 'a', 'bit', ',', 'and', 'pay', 'a', 'bit', 'of', 'attention', 'to', 'yourself', '?']",rest,rest,19,16
fpb-fragment01 1174,1,"Miranda felt that the aircraft was an extension of her arms and her fingertips , outspread in flight .",VERB,VBD,1,train,1,True,1,"['Miranda', 'felt', 'that', 'the', 'aircraft', 'was', 'an', 'extension', 'of', 'her', 'arms', 'and', 'her', 'fingertips', ',', 'outspread', 'in', 'flight', '.']",felt,felt,19,16
clw-fragment01 148,1,"At present the science curriculum is structured around physical science interests , on which boys are keener ( how motor cars work , atoms and molecules ) ; we were able to recommend that teaching build on the overlapping interests of the two sexes , because girls as well as boys want to know more about human biology and spectacular features of the environment ( animals in the jungle , volcanoes and earthquakes , acids and chemicals ) .",VERB,VBG,38,test,1,True,38,"['At', 'present', 'the', 'science', 'curriculum', 'is', 'structured', 'around', 'physical', 'science', 'interests', ',', 'on', 'which', 'boys', 'are', 'keener', '(', 'how', 'motor', 'cars', 'work', ',', 'atoms', 'and', 'molecules', ')', ';', 'we', 'were', 'able', 'to', 'recommend', 'that', 'teaching', 'build', 'on', 'the', 'overlapping', 'interests', 'of', 'the', 'two', 'sexes', ',', 'because', 'girls', 'as', 'well', 'as', 'boys', 'want', 'to', 'know', 'more', 'about', 'human', 'biology', 'and', 'spectacular', 'features', 'of', 'the', 'environment', '(', 'animals', 'in', 'the', 'jungle', ',', 'volcanoes', 'and', 'earthquakes', ',', 'acids', 'and', 'chemicals', ')', '.']",overlapping,overlap,79,6
b1g-fragment02 1224,0,"However , many potentially hazardous chemical installations are not covered by such regulations .",VERB,VBN,9,train,0,True,9,"['However', ',', 'many', 'potentially', 'hazardous', 'chemical', 'installations', 'are', 'not', 'covered', 'by', 'such', 'regulations', '.']",covered,cover,14,16
fef-fragment03 711,1,"3.3 Pinch effect ( J , H , B )",VERB,VB,1,train,1,True,1,"['3.3', 'Pinch', 'effect', '(', 'J', ',', 'H', ',', 'B', ')']",Pinch,pinch,10,4
kbp-fragment09 3858,0,"Erm she spotted a house in the paper , sent it up .",VERB,VBN,2,train,0,True,2,"['Erm', 'she', 'spotted', 'a', 'house', 'in', 'the', 'paper', ',', 'sent', 'it', 'up', '.']",spotted,spot,13,3
kcu-fragment02 2088,0,"And I said , well I 'll put it back in the fridge and she said no , she said take it home she said",VERB,VB,20,train,0,True,20,"['And', 'I', 'said', ',', 'well', 'I', ""'ll"", 'put', 'it', 'back', 'in', 'the', 'fridge', 'and', 'she', 'said', 'no', ',', 'she', 'said', 'take', 'it', 'home', 'she', 'said']",take,take,25,16
kbd-fragment21 8162,1,"Punters would n't go , go for it .",VERB,VB,5,test,1,True,5,"['Punters', 'would', ""n't"", 'go', ',', 'go', 'for', 'it', '.']",go,go,9,16
a3m-fragment02 87,1,"They will perform some of the same functions , but they will not be an exact replacement for traditional trams .",VERB,VB,2,test,1,True,2,"['They', 'will', 'perform', 'some', 'of', 'the', 'same', 'functions', ',', 'but', 'they', 'will', 'not', 'be', 'an', 'exact', 'replacement', 'for', 'traditional', 'trams', '.']",perform,perform,21,10
b1g-fragment02 1479,0,"The work reviewed above suggests that the application of GIS techniques to hazard assessment , emergency planning and environmental monitoring is both actually and potentially an important research area with many challenging problems .",VERB,VBZ,4,train,0,True,4,"['The', 'work', 'reviewed', 'above', 'suggests', 'that', 'the', 'application', 'of', 'GIS', 'techniques', 'to', 'hazard', 'assessment', ',', 'emergency', 'planning', 'and', 'environmental', 'monitoring', 'is', 'both', 'actually', 'and', 'potentially', 'an', 'important', 'research', 'area', 'with', 'many', 'challenging', 'problems', '.']",suggests,suggest,34,16
crs-fragment01 57,0,"Third , the worker was committed to the idea that treatment of a medical or disabling condition should not take precedence over the child 's social , emotional and cultural needs .",VERB,VBN,5,train,0,True,5,"['Third', ',', 'the', 'worker', 'was', 'committed', 'to', 'the', 'idea', 'that', 'treatment', 'of', 'a', 'medical', 'or', 'disabling', 'condition', 'should', 'not', 'take', 'precedence', 'over', 'the', 'child', ""'s"", 'social', ',', 'emotional', 'and', 'cultural', 'needs', '.']",committed,commit,32,14
a1u-fragment04 123,1,"No one could therefore call for the closure of incineration plants at a stroke , because noxious chemicals have to go somewhere .",VERB,VB,20,test,1,True,20,"['No', 'one', 'could', 'therefore', 'call', 'for', 'the', 'closure', 'of', 'incineration', 'plants', 'at', 'a', 'stroke', ',', 'because', 'noxious', 'chemicals', 'have', 'to', 'go', 'somewhere', '.']",go,go,23,16
ac2-fragment06 1357,0,He hugged her ; kissed her cheek .,VERB,VBD,1,train,0,True,1,"['He', 'hugged', 'her', ';', 'kissed', 'her', 'cheek', '.']",hugged,hug,8,3
ew1-fragment01 81,1,"Steel-Maitland , Boraston , Jenkins and Fraser made up a team of experts , all of sufficient status to deal with politicians who might call into the office ; the work of the office was departmentalized for the first time and the heads of department brought together into a supervising board .",VERB,VBN,45,train,1,True,45,"['Steel-Maitland', ',', 'Boraston', ',', 'Jenkins', 'and', 'Fraser', 'made', 'up', 'a', 'team', 'of', 'experts', ',', 'all', 'of', 'sufficient', 'status', 'to', 'deal', 'with', 'politicians', 'who', 'might', 'call', 'into', 'the', 'office', ';', 'the', 'work', 'of', 'the', 'office', 'was', 'departmentalized', 'for', 'the', 'first', 'time', 'and', 'the', 'heads', 'of', 'department', 'brought', 'together', 'into', 'a', 'supervising', 'board', '.']",brought,bring,52,16
fet-fragment01 216,0,The Lauriergracht in Amsterdam was gloomed and glittering .,VERB,VBG,7,train,0,True,7,"['The', 'Lauriergracht', 'in', 'Amsterdam', 'was', 'gloomed', 'and', 'glittering', '.']",glittering,glitter,9,5
ew1-fragment01 126,0,"The support for the Express in 1912 yinhao provides for the introduction of £50,000 or $60,000 to retain the only half-penny paper the Party possesses in London , and no less a sum than $700,000 to £1 , 000,000 would be necessary to start a similar paper if the Daily Express were allowed to go .",VERB,VB,17,train,0,True,17,"['The', 'support', 'for', 'the', 'Express', 'in', '1912', 'yinhao', 'provides', 'for', 'the', 'introduction', 'of', '£50,000', 'or', '$60,000', 'to', 'retain', 'the', 'only', 'half-penny', 'paper', 'the', 'Party', 'possesses', 'in', 'London', ',', 'and', 'no', 'less', 'a', 'sum', 'than', '$700,000', 'to', '£1', ',', '000,000', 'would', 'be', 'necessary', 'to', 'start', 'a', 'similar', 'paper', 'if', 'the', 'Daily', 'Express', 'were', 'allowed', 'to', 'go', '.']",retain,retain,56,7
kb7-fragment45 13017,0,"you see put John , one of us start trussing early but we did n't need one Ann 's got another team in the other room doing it .",VERB,VB,8,test,0,True,8,"['you', 'see', 'put', 'John', ',', 'one', 'of', 'us', 'start', 'trussing', 'early', 'but', 'we', 'did', ""n't"", 'need', 'one', 'Ann', ""'s"", 'got', 'another', 'team', 'in', 'the', 'other', 'room', 'doing', 'it', '.']",start,start,29,16
amm-fragment02 1618,1,"If the fossil is constructed in a certain way , then there are only a limited number of ‘ jobs ’ that the structure could perform .",VERB,VB,25,train,1,True,25,"['If', 'the', 'fossil', 'is', 'constructed', 'in', 'a', 'certain', 'way', ',', 'then', 'there', 'are', 'only', 'a', 'limited', 'number', 'of', '‘', 'jobs', '’', 'that', 'the', 'structure', 'could', 'perform', '.']",perform,perform,27,10
b1g-fragment02 1398,0,The major contribution to informed debate about the search for sites for the disposal of nuclear wastes has come from a group of geographers ( Openshaw et al. 1989 ) and a GIS approach to this problem can pay high dividends .,VERB,VBN,4,train,0,True,4,"['The', 'major', 'contribution', 'to', 'informed', 'debate', 'about', 'the', 'search', 'for', 'sites', 'for', 'the', 'disposal', 'of', 'nuclear', 'wastes', 'has', 'come', 'from', 'a', 'group', 'of', 'geographers', '(', 'Openshaw', 'et', 'al.', '1989', ')', 'and', 'a', 'GIS', 'approach', 'to', 'this', 'problem', 'can', 'pay', 'high', 'dividends', '.']",informed,inform,42,9
fpb-fragment01 1328,1,"‘ How many times must I tell you that if you let things go too far , nobody can stop what will undoubtedly happen ?",VERB,VB,11,train,1,True,11,"['‘', 'How', 'many', 'times', 'must', 'I', 'tell', 'you', 'that', 'if', 'you', 'let', 'things', 'go', 'too', 'far', ',', 'nobody', 'can', 'stop', 'what', 'will', 'undoubtedly', 'happen', '?']",let,let,25,16
ab9-fragment03 957,0,My Mum brought up five of us in a flat far worse than what these immigrants complain about . ’,VERB,VBN,2,train,0,True,2,"['My', 'Mum', 'brought', 'up', 'five', 'of', 'us', 'in', 'a', 'flat', 'far', 'worse', 'than', 'what', 'these', 'immigrants', 'complain', 'about', '.', '’']",brought,bring,20,16
a1u-fragment04 128,0,"In 1986 , according to Friends of the Earth , a survey of the homes clustered on the surrounding hills found that three-quarters of 800 residents were opposed to the Rechem plant .",VERB,VBG,18,test,0,True,18,"['In', '1986', ',', 'according', 'to', 'Friends', 'of', 'the', 'Earth', ',', 'a', 'survey', 'of', 'the', 'homes', 'clustered', 'on', 'the', 'surrounding', 'hills', 'found', 'that', 'three-quarters', 'of', '800', 'residents', 'were', 'opposed', 'to', 'the', 'Rechem', 'plant', '.']",surrounding,surround,33,12
clw-fragment01 8,0,"For example Roe ( 1952 ) , Eiduson ( 1962 ) and McClelland ( 1962 ) suggested that male scientists often experienced a lonely childhood , perhaps suffering social isolation through illness or family circumstances , so that they developed a strong interest in their surrounding material world and a below average interest in other people and relationships .",VERB,VBG,45,test,0,True,45,"['For', 'example', 'Roe', '(', '1952', ')', ',', 'Eiduson', '(', '1962', ')', 'and', 'McClelland', '(', '1962', ')', 'suggested', 'that', 'male', 'scientists', 'often', 'experienced', 'a', 'lonely', 'childhood', ',', 'perhaps', 'suffering', 'social', 'isolation', 'through', 'illness', 'or', 'family', 'circumstances', ',', 'so', 'that', 'they', 'developed', 'a', 'strong', 'interest', 'in', 'their', 'surrounding', 'material', 'world', 'and', 'a', 'below', 'average', 'interest', 'in', 'other', 'people', 'and', 'relationships', '.']",surrounding,surround,59,12
kb7-fragment48 13632,0,"He come in Saturday , not that he , we 've heard all that before , said that you can get give it a good wash and squeeze it back , that I ca n't put one on now , give me a ring when you 're done",VERB,VB,27,test,0,True,27,"['He', 'come', 'in', 'Saturday', ',', 'not', 'that', 'he', ',', 'we', ""'ve"", 'heard', 'all', 'that', 'before', ',', 'said', 'that', 'you', 'can', 'get', 'give', 'it', 'a', 'good', 'wash', 'and', 'squeeze', 'it', 'back', ',', 'that', 'I', 'ca', ""n't"", 'put', 'one', 'on', 'now', ',', 'give', 'me', 'a', 'ring', 'when', 'you', ""'re"", 'done']",squeeze,squeeze,48,5
kbd-fragment07 2622,1,"So and she was , she was moaning away like sort of oh alright !",VERB,VBG,7,train,1,True,7,"['So', 'and', 'she', 'was', ',', 'she', 'was', 'moaning', 'away', 'like', 'sort', 'of', 'oh', 'alright', '!']",moaning,moan,15,5
amm-fragment02 1655,1,This fish is preserved in a fine-grained limestone which preserved most of the skeletal details of the fish ( but not its colours ) .,VERB,VBN,9,train,1,True,9,"['This', 'fish', 'is', 'preserved', 'in', 'a', 'fine-grained', 'limestone', 'which', 'preserved', 'most', 'of', 'the', 'skeletal', 'details', 'of', 'the', 'fish', '(', 'but', 'not', 'its', 'colours', ')', '.']",preserved,preserve,25,14
cdb-fragment04 968,0,One of these whipped back at him and as he caught at it a thorn drove into the fleshy pad of his finger .,VERB,VBN,10,train,0,True,10,"['One', 'of', 'these', 'whipped', 'back', 'at', 'him', 'and', 'as', 'he', 'caught', 'at', 'it', 'a', 'thorn', 'drove', 'into', 'the', 'fleshy', 'pad', 'of', 'his', 'finger', '.']",caught,catch,24,16
cb5-fragment02 3206,1,"She had let her overwhelming desire feed her imagination ; had read something into his words , his looks , his actions , which had not been there at all .",VERB,VB,2,train,1,True,2,"['She', 'had', 'let', 'her', 'overwhelming', 'desire', 'feed', 'her', 'imagination', ';', 'had', 'read', 'something', 'into', 'his', 'words', ',', 'his', 'looks', ',', 'his', 'actions', ',', 'which', 'had', 'not', 'been', 'there', 'at', 'all', '.']",let,let,31,16
aa3-fragment08 244,1,‘ They are dedicated people who clearly know what they are talking about and have guided us through it .,VERB,VBG,11,test,1,True,11,"['‘', 'They', 'are', 'dedicated', 'people', 'who', 'clearly', 'know', 'what', 'they', 'are', 'talking', 'about', 'and', 'have', 'guided', 'us', 'through', 'it', '.']",talking,talk,20,14
c8t-fragment01 34,0,"It was a distinguished face with the deep-set , widely spaced eyes beneath straight brows , a well-shaped , rather secretive mouth and strong greying hair swept upwards and curled into a chignon .",VERB,VBN,3,train,0,True,3,"['It', 'was', 'a', 'distinguished', 'face', 'with', 'the', 'deep-set', ',', 'widely', 'spaced', 'eyes', 'beneath', 'straight', 'brows', ',', 'a', 'well-shaped', ',', 'rather', 'secretive', 'mouth', 'and', 'strong', 'greying', 'hair', 'swept', 'upwards', 'and', 'curled', 'into', 'a', 'chignon', '.']",distinguished,distinguish,34,14
kb7-fragment10 2372,0,"Thing is do n't you find in in this sort of environment if you 've got , you know if they 're nice people you all communicate do n't you ?",VERB,VB,26,train,0,True,26,"['Thing', 'is', 'do', ""n't"", 'you', 'find', 'in', 'in', 'this', 'sort', 'of', 'environment', 'if', 'you', ""'ve"", 'got', ',', 'you', 'know', 'if', 'they', ""'re"", 'nice', 'people', 'you', 'all', 'communicate', 'do', ""n't"", 'you', '?']",communicate,communicate,31,4
kb7-fragment31 11345,0,"I found yeah there is some out there , they were alright so I I I boiled them up they 're alright .",VERB,VBN,16,test,0,True,16,"['I', 'found', 'yeah', 'there', 'is', 'some', 'out', 'there', ',', 'they', 'were', 'alright', 'so', 'I', 'I', 'I', 'boiled', 'them', 'up', 'they', ""'re"", 'alright', '.']",boiled,boil,23,3
fet-fragment01 161,0,"The voices played with the slaughter of the innocents , treble and descant hunting each other , while she bowed her head , unable to sing in tune .",VERB,VBD,19,train,0,True,19,"['The', 'voices', 'played', 'with', 'the', 'slaughter', 'of', 'the', 'innocents', ',', 'treble', 'and', 'descant', 'hunting', 'each', 'other', ',', 'while', 'she', 'bowed', 'her', 'head', ',', 'unable', 'to', 'sing', 'in', 'tune', '.']",bowed,bow,29,5
b1g-fragment02 1165,0,"Underlying it all , however , is one obvious fact : that the gathering and analysis of geographically distributed environmental data form the necessary starting-point for ensuring the success of our future on earth .",VERB,VBG,0,train,0,True,0,"['Underlying', 'it', 'all', ',', 'however', ',', 'is', 'one', 'obvious', 'fact', ':', 'that', 'the', 'gathering', 'and', 'analysis', 'of', 'geographically', 'distributed', 'environmental', 'data', 'form', 'the', 'necessary', 'starting-point', 'for', 'ensuring', 'the', 'success', 'of', 'our', 'future', 'on', 'earth', '.']",Underlying,underlie,35,3
as6-fragment01 117,1,"The National Council for Voluntary Organizations ( NCVO ) has suggested from a recent survey that around 3,000 projects had been affected and had lost £285 million in funding ( MacGregor , 1990 ) .",VERB,VBD,10,train,1,True,10,"['The', 'National', 'Council', 'for', 'Voluntary', 'Organizations', '(', 'NCVO', ')', 'has', 'suggested', 'from', 'a', 'recent', 'survey', 'that', 'around', '3,000', 'projects', 'had', 'been', 'affected', 'and', 'had', 'lost', '£285', 'million', 'in', 'funding', '(', 'MacGregor', ',', '1990', ')', '.']",suggested,suggest,35,16
